id,timestamp,device_id,cpu_core0_pct,cpu_core1_pct,cpu_core2_pct,cpu_core3_pct,cpu_avg_pct,cpu_max_pct,cpu_std_pct,memory_total_kb,memory_used_kb,memory_free_kb,memory_used_pct,swap_used_kb,disk_reads_ops,disk_writes_ops,disk_busy_pct,disk_io_total,net_bytes_in,net_bytes_out,net_packets_in,net_packets_out,net_errors_in,net_errors_out,net_drops_in,net_drops_out,load_1min,load_5min,load_15min,sys_uptime_sec,proc_count,proc_new,proc_terminated,proc_suspicious,proc_cpu_top5_sum,proc_mem_top5_sum,proc_threads_total,proc_connections_total,proc_files_open_total,proc_entropy,proc_unique_names,proc_name_diversity,proc_short_lived,proc_high_cpu,proc_high_mem,is_anomaly,cpu_avg_pct_roll_mean_5,cpu_avg_pct_roll_std_5,cpu_avg_pct_roll_max_5,cpu_avg_pct_roll_mean_10,cpu_avg_pct_roll_std_10,cpu_avg_pct_roll_max_10,cpu_avg_pct_roll_mean_30,cpu_avg_pct_roll_std_30,cpu_avg_pct_roll_max_30,memory_used_pct_roll_mean_5,memory_used_pct_roll_std_5,memory_used_pct_roll_max_5,memory_used_pct_roll_mean_10,memory_used_pct_roll_std_10,memory_used_pct_roll_max_10,memory_used_pct_roll_mean_30,memory_used_pct_roll_std_30,memory_used_pct_roll_max_30,net_bytes_in_roll_mean_5,net_bytes_in_roll_std_5,net_bytes_in_roll_max_5,net_bytes_in_roll_mean_10,net_bytes_in_roll_std_10,net_bytes_in_roll_max_10,net_bytes_in_roll_mean_30,net_bytes_in_roll_std_30,net_bytes_in_roll_max_30,proc_count_roll_mean_5,proc_count_roll_std_5,proc_count_roll_max_5,proc_count_roll_mean_10,proc_count_roll_std_10,proc_count_roll_max_10,proc_count_roll_mean_30,proc_count_roll_std_30,proc_count_roll_max_30,cpu_avg_pct_rate,cpu_avg_pct_rate_abs,memory_used_kb_rate,memory_used_kb_rate_abs,net_bytes_in_rate,net_bytes_in_rate_abs,disk_io_total_rate,disk_io_total_rate_abs,net_bytes_per_packet_in,disk_read_write_ratio,threads_per_process,cpu_memory_ratio,hour,day_of_week,is_weekend,is_business_hours,minute,second,cpu_avg_pct_zscore,memory_used_pct_zscore,net_bytes_in_zscore
1,2025-10-25 21:06:14.445836000,device_004,0.04495649199983745,0.18439912755824667,-0.43385624204005524,-0.6408320885203248,-0.38377956601547863,-0.6079376541957775,-0.49876539786456175,0,-0.07083840734585953,0.07083840734585954,-0.12985963340579165,-0.5981642565528761,-1.5849056603773586,-0.15384615384615385,-0.8689639237164113,-1.2105263157894737,-0.14429496722819296,0.7563016670216045,-0.34146341463414637,-1.2894736842105263,0.0,-0.5,0.5,0,0.47666901872927764,-0.4547034284702966,-0.777293994678777,-1.0037908703206444,-0.281786941580756,2.3333333333333335,0.0,0,0.7955017731990216,0.8187099432675942,0.8763102725366876,-1.0158730158730158,0.424901185770751,-0.62216260322792,0.7524752475247525,0.8901343336642348,1.5,1.5,0.0,0,-0.44562697038201254,-1.5645608652643734,-1.0363017564983088,-0.43485490946213806,-2.1570923573841516,-1.1907466010071337,-0.43914796673422823,-3.522881194633129,-1.6483500403408717,-0.4481382088581497,-2.4565933033628067,-2.5705716677684656,-0.5869851666808579,-3.225450107689564,-1.638832900711187,-1.326287916363366,-5.801759799814753,-1.6673648738890534,-0.6729288877014376,-1.0433890894902371,-0.8825983695314219,-0.937071067164421,-1.2745346797757755,-0.932253078571414,-1.6142411688049838,-1.2282180084697887,-0.9600590446275191,-0.7520585544373292,-2.3829314671837514,-2.690909090909091,-1.0292249047014002,-4.253173802016619,-5.892857142857143,-1.7846489632593692,-7.51219448640679,-13.538461538461538,-0.0020328690622299582,-0.7883421914347938,-0.014912453371718048,-0.8075099323522259,-0.0012143443577289754,-0.5541232064371594,-0.04,-0.78125,-0.14660786557200642,-0.9974142913117963,1.0662180962768741,-0.26395531953701284,0.7755102040816326,-1,0,0,-0.8205128205128205,-0.5161290322580645,-0.42616396574996074,-0.09180239428274221,-0.07640792669070226
2,2025-10-25 21:07:40.932322486,device_005,0.4543698676287237,-0.49794781833481516,0.06566746229412307,-0.15258893314218303,-0.12257121644418013,-0.24094211999481058,-0.50647255481056,0,0.05158508955633852,-0.05158508955633853,-0.010930215964764513,1.7757513334924613,-0.7547169811320755,0.0,0.7086298546418613,-0.5263157894736842,-0.32371001539017996,1.9453881030849687,0.04878048780487805,-0.13157894736842105,0.0,0.0,0.0,1,-0.6438134042724152,0.5727586914845423,-0.12117269121553544,-1.0019856939774805,0.41924398625429554,2.0,0.0,0,0.8749526961971567,-0.7314642776718898,-0.5576519916142557,0.24338624338624337,0.7618577075098815,-0.2735852398860072,-0.594059405940594,-0.7571629689926559,-1.0,0.5,-0.5,0,-0.2933569621615212,-0.972241662716045,-0.7839358254635063,-0.2814338221102133,-1.3966532497191213,-0.9422136112757947,-0.285656115300968,-2.338873163300459,-1.417380049585699,-0.27453281720232037,-2.108189610268105,-2.2281040964243344,-0.35746978415748587,-2.773738818257176,-1.4399697339030868,-0.8412719530794026,-5.02438620551149,-1.5538515896948264,-0.8130773879023528,-0.8520355952436147,-0.8825983695314219,-1.1163280984958361,-1.083142822645667,-0.932253078571414,-1.878451486929189,-1.0787654503979127,-0.9600590446275191,0.1811527904849036,-0.26432212830814505,-0.8363636363636363,0.2668360864040667,-0.5715108445131675,-2.25,0.44161513277555564,-1.0525825283325663,-5.6923076923076925,0.26028804597719457,-0.3708734618277903,0.08835592873244418,-0.6400292214271373,-0.15618545223738836,-0.38229793261941625,0.48,0.03125,-0.33317738207288167,-0.5181518912494227,-0.719734737420215,-0.08130048878306038,0.7755102040816326,-1,0,0,-0.7863247863247863,0.3225806451612903,-0.10914396394493285,0.030560662289184033,-0.5004139730490936
3,2025-10-25 21:09:07.418808972,device_003,0.3004160825910154,-0.2784755800684073,0.2984371422578477,0.8693413387234824,0.3369171407121605,0.1613539809777894,-0.43119859846432423,0,-0.9465487954961639,0.9465487954961641,-0.9805764397797594,2.5603883438527677,-0.3018867924528302,0.0,0.3199907822361023,-0.21052631578947367,-0.4241649795954658,1.2621243711897487,0.7073170731707317,-0.5789473684210527,0.5,0.0,0.5,0,0.32953087034372786,0.9106010541946179,0.5825868284490922,-0.9996389647313672,0.7422680412371134,1.0,1.0,0,0.34872123538560357,0.8876790355152288,0.6182873730043541,-0.8359788359788359,0.6847826086956522,-0.3638120105446763,0.13861386138613863,-0.4579809553598565,-0.5,0.5,-0.5,0,-0.06402944171758679,-0.39447663684396517,-0.3400020567163474,-0.0503727093053713,-0.6548992785090121,-0.5050223218770017,-0.054488427659105935,-1.1839579960856075,-1.0110836131253427,-1.1602818146933491,-0.2656114269464554,-2.2281040964243344,-1.528476156942686,-0.3848049936034542,-1.4399697339030868,-3.315863318868307,-0.9131449829215146,-1.5538515896948264,-0.9121065674530523,-0.829541040974601,-0.8825983695314219,-1.2429914357131127,-1.0606437586290371,-0.932253078571414,-2.0651429677167834,-1.0611965594224608,-0.9600590446275191,0.7788960048795357,-0.14541085013134797,0.01818181818181818,1.0969927996611621,-0.3648699881459204,-0.5714285714285714,1.8675882138959634,-0.6900236080228939,-2.076923076923077,0.45941258816390984,-0.05397814432033674,-0.8568723225221564,0.5579809815412203,-0.08798308117432684,-0.45791777713927356,0.2,-0.40625,-0.43678842490801945,-0.19864362454117435,0.19177183772849218,1.3337496572642935,0.7755102040816326,-1,0,0,-0.717948717948718,-0.7419354838709677,0.30325930670805645,-0.9036445487012784,-0.6222767273552862
4,2025-10-25 21:10:33.905295459,device_005,0.1383690979572237,0.7598358486374156,0.9083009809354494,0.669750563658985,0.8153229196501985,0.3887998809848487,-0.6927773028727856,0,-0.13478338227083564,0.13478338227083567,-0.19197955979691497,-0.5917497164348615,0.8301886792452831,0.0,-0.16900343570092888,0.5789473684210527,0.8690727476951903,-0.4330264830586088,0.024390243902439025,-1.0263157894736843,-0.5,0.0,-0.5,0,0.10558499536314113,0.8011872081609519,-0.39735218838210756,-0.9977886589796241,0.08934707903780069,-1.0,0.0,0,-0.48456358209461664,-0.3720392598527194,-0.0345105628124496,0.4973544973544973,-0.7440711462450593,-0.32702840747156525,-0.0594059405940594,-0.12114725594897476,2.0,0.5,-0.5,0,0.19007636163045882,0.1286048315882869,0.12220874172205788,0.205653996857538,0.016650121509435914,-0.04983159486019064,0.20165636849372365,-0.13835174695418517,-0.5880596993802771,-1.0275852177683065,-0.6284509588999732,-2.2281040964243344,-1.353044334737651,-0.8552325926335741,-1.4399697339030868,-2.945137691235173,-1.7227284537642022,-1.5538515896948264,-0.45652047102680116,-0.14653058593722887,-0.267550024024221,-0.6602737395254207,-0.3774963724600461,-0.5072382137068011,-1.2062643689648682,-0.5277458372547735,-0.7452266856487297,0.6431838975297345,-0.5047634918639781,0.01818181818181818,0.9085133418043223,-0.9893434507476605,-0.5714285714285714,1.5438341214987292,-1.785685077604452,-2.076923076923077,0.47841058497414224,-0.02374391922145863,0.6698392731605375,0.30302074151006764,1.1158295457905445,0.6844068325957267,0.56,0.15625,0.867565578295572,0.6001270422294486,-0.09610017296515773,0.9778135553755607,0.7755102040816326,-1,0,0,-0.6837606837606838,0.0967741935483871,0.839925730580137,-0.1570935559268,1.1026527447364665
5,2025-10-25 21:12:00.391781945,device_005,-0.5190764061440222,0.0875557041697883,0.45942678271823306,-0.880692079155222,-0.3564897546377321,-0.23503343077219996,0.058152041630168724,0,0.4426900293216436,-0.44269002932164375,0.36901222826842656,0.10249391833650268,1.509433962264151,-0.6923076923076923,-0.9458139135375984,0.5789473684210527,0.06093314068509617,-0.022133426776581592,-1.2926829268292683,-0.5526315789473685,0.5,1.0,-0.5,0,1.028355749069364,-0.7527901916717935,-0.14141471163070019,-0.9961640002707765,-0.3711340206185567,1.0,0.5,0,0.5480046848448559,0.7551525667477773,0.9175939364618609,-0.49206349206349204,-0.5622529644268774,0.9024112458061342,-0.009900990099009901,0.3425975750764882,0.0,-0.5,-0.5,0,0.06929907497389524,0.0791916904861555,0.12220874172205788,0.08396369905816152,-0.04678811376129239,-0.04983159486019064,0.07990994215113427,-0.23712544138548203,-0.5880596993802771,-0.6204075988385869,-0.41308496037036907,-1.1340268788039358,-0.8147342853073838,-0.5760069276253164,-0.8046638584455856,-1.8075713795598674,-1.2421943960435171,-1.1912120041517678,-0.43567729567729835,-0.2653845294662538,-0.267550024024221,-0.6336142623899843,-0.4963741440357206,-0.5072382137068011,-1.1669704629871662,-0.6205741703211636,-0.7452266856487297,0.31655992680695266,-0.3778775959782465,0.01818181818181818,0.45489199491740834,-0.7688445158378081,-0.5714285714285714,0.7646416878865046,-1.3988116529789234,-2.076923076923077,-1.178836648415006,1.0844737016070891,0.4722060037245323,-0.01750098830850837,-0.6992510558977441,0.21982976283720426,-0.04,-0.78125,0.08761269778379785,1.878160109062444,1.1836526974455006,-0.49273795483477556,0.7755102040816326,-1,0,0,-0.6153846153846154,-0.967741935483871,-0.3458497786455008,0.424363814681436,0.01653568518816214
6,2025-10-25 21:13:26.878268432,device_002,0.31267132407440484,-0.9231609890686198,0.5162819763485331,0.3097400584651981,0.006179745556397128,-0.15601760880282306,0.20813778470101435,0,-0.09566936716615743,0.09566936716615745,-0.15398189474169166,-0.3049229704203592,0.07547169811320754,0.5384615384615384,0.20683072318949464,0.42105263157894735,0.8891402582940285,-0.25701817893842904,1.2195121951219512,1.131578947368421,0.0,0.5,-0.5,2,0.7179758064841978,-0.2497715169215118,0.8800328602273281,-0.9944490827447706,0.4054982817869416,-0.6666666666666666,-1.0,0,0.4379794962676582,0.9274049701905249,0.2809224318658281,-0.07407407407407407,0.9713438735177866,-0.10644766694162548,-0.31683168316831684,-0.5492711808010912,0.0,-0.5,-1.0,0,0.16022895171965948,-0.1054218630536724,0.12220874172205788,0.07384164561195602,-0.26757960980416345,-0.04983159486019064,0.06978321999982628,-0.5808990610345499,-0.5880596993802771,-0.6344924391310917,-0.4155865935357781,-1.1340268788039358,-0.7922935101122643,-0.8544816959541975,-0.8046638584455856,-1.7601491367522797,-1.7214361963771203,-1.1912120041517678,-0.11277373012806186,-0.08803078811636245,-0.2553703492521696,-0.34001538166157186,-0.39179741787313505,-0.4988217325225952,-0.7342295372783859,-0.5389131243699994,-0.7409724050186169,0.682525160109789,-0.5867059438801138,0.01818181818181818,0.6310885218127936,-1.018365890864477,-0.5714285714285714,1.0672971989814513,-1.836606007465508,-2.076923076923077,0.36218135036817456,-0.20871609693308046,-0.46903690882884874,-0.07101067576744051,0.7141558315808855,0.2390483598211801,-0.16,-0.59375,0.8215599453538223,-0.36021314577432273,0.05230743569684498,0.137686202344686,0.7755102040816326,-1,0,0,-0.5811965811965812,-0.12903225806451613,0.058714595932231786,-0.20399208210684316,0.8132158591890382
7,2025-10-25 21:14:53.364754918,device_003,1.2416396788502992,0.6281252468229064,0.09528339733677403,-1.2834185075919213,0.18571953273122188,0.770939579134898,1.4044247326304624,0,0.470355442181761,-0.4703554421817612,0.39588804474136885,-0.16440088550497364,0.3018867924528302,0.23076923076923078,-0.952847380873207,0.3684210526315789,0.7481735072174168,-0.18117940875825708,-0.5853658536585366,-0.21052631578947367,-0.5,0.0,0.0,0,-0.17734368156236446,-0.2601038670504696,-0.9163509918046342,-0.9923280005415529,-0.7903780068728522,0.3333333333333333,-0.5,0,0.13293809309881896,1.0061987727710604,-0.3583293017255281,-0.6984126984126984,-0.7114624505928854,-0.4735997505609431,0.48514851485148514,1.2941220334457944,1.5,1.0,0.0,0,0.23211552806882219,-0.18077008225134256,0.12220874172205788,0.09674101991085238,-0.41918996927907504,-0.04983159486019064,0.09269315642687195,-0.8169572561512071,-0.5880596993802771,-0.3969537544144937,-0.13885473150495045,-1.0566356345397223,-0.4730746870974694,-0.7625144738755962,-0.7597245146788274,-1.0855702774153564,-1.563164991610099,-1.1655601321516569,0.2221432562061013,-0.1604671573895417,-0.2553703492521696,-0.17054263741172548,-0.40049329962841407,-0.4988217325225952,-0.48444046435298377,-0.5457034956663787,-0.7409724050186169,0.03842634949679823,0.22090335260982938,0.01818181818181818,0.12524959157741947,-0.2598651833290411,-0.5714285714285714,0.19840981135997635,-0.5057888476225789,-2.076923076923077,0.1782716324400397,-0.5013978920324227,0.46254871847238516,-0.03316317809671058,-0.12297544417815749,-0.4191197557730454,-0.08,-0.71875,0.7785860189777709,0.029576565964718173,0.028586860237450648,-0.040320943530511924,0.7755102040816326,-1,0,0,-0.5470085470085471,0.7419354838709677,0.1541754928126736,0.36105301711945015,0.5772122571530099
8,2025-10-25 21:16:19.851241405,device_003,0.8967347926276604,-0.40608178176309545,0.9036391928009555,0.11355176011546915,0.4804806651492334,0.3823210529697804,0.23266428891702992,0,-0.505585252217655,0.5055852522176552,-0.5521984025412024,-0.47202070255598044,0.3018867924528302,0.38461538461538464,-0.9757885720130158,0.47368421052631576,-0.28621404510531995,-0.2385891665938781,-0.5121951219512195,1.2105263157894737,-1.0,0.0,-0.5,1,0.2536564777513455,-0.738280418117392,0.1658546764376622,-0.9903874359726516,0.7903780068728522,0.3333333333333333,1.0,1,-0.6564305610613355,0.6208081311833057,-0.7085953878406709,0.15873015873015872,-0.7865612648221344,-0.41770234343308765,-0.9405940594059405,-1.2075719575043782,-1.5,0.0,0.0,0,0.26559136309794557,-0.12923283485233877,0.12220874172205788,0.15719764088872107,-0.4401159614324067,-0.04983159486019064,0.15317766247137643,-0.849539145382584,-0.5880596993802771,-0.14682644854946317,-0.7803211370885458,-1.0566356345397223,-0.6910756238560893,-0.7890988721567946,-0.7597245146788274,-1.5462537103788154,-1.6089154736718008,-1.1655601321516569,0.2652469239712557,-0.2344460128086787,-0.2553703492521696,-0.30180721238107117,-0.41815768344688,-0.4988217325225952,-0.6779137962133636,-0.559497119846735,-0.7409724050186169,0.06404391582799637,0.28313719635104223,0.14545454545454545,0.4764930114358334,-0.0519176594692699,-0.32142857142857145,0.8017460894870876,-0.1409373315328571,-1.5384615384615385,0.29398374028755736,-0.3172486919734348,-0.8381516116254208,0.5276197237571504,-0.8946744337012646,0.4365067670924313,0.04,-0.65625,-0.2898923475544763,-0.09461767724081428,-0.9565830794778268,0.9865903396944892,0.7755102040816326,-1,0,0,-0.47863247863247865,-0.3548387096774194,0.4448157641491033,-0.5100501864499738,-0.48113095061515393
9,2025-10-25 21:17:46.337727891,device_003,1.064972677972108,1.2657433258144208,0.303859721144495,1.3908178513114298,1.336960040442048,0.7999809829674707,-0.35780151084091355,0,0.6285601969215927,-0.6285601969215928,0.5495774899353728,0.20764245505246373,-1.6603773584905661,-0.23076923076923078,0.2557600816236447,-1.3157894736842106,0.04408143259195413,0.9482057879145143,0.04878048780487805,-0.07894736842105263,0.5,0.5,0.0,0,-0.8046082274508194,-0.7860339886333567,0.4595283481267756,-0.9888981654895412,-0.35051546391752575,0.6666666666666666,0.5,0,-0.5960310345097698,-0.8592378502917445,0.7073052733430092,-0.9047619047619048,0.2183794466403162,0.6585010499379571,0.6336633663366337,0.8686012818145675,2.0,-0.5,0.5,0,0.3872255892648353,0.48481096682402586,0.6261874157078066,0.31600931322299747,0.15975578130823803,0.4464926359617603,0.31206258524528957,0.0844645822206936,-0.12680904960362438,0.2861641599103863,-0.5472862540111499,-0.6140735488142406,-0.3881303354857732,-0.6190092617378457,-0.5027387290432863,-0.9060643721051398,-1.3161993629649613,-1.0188698174647055,0.007473015539429792,-0.28402439955851105,-0.2553703492521696,-0.3305675317064207,-0.4708232427727288,-0.4988217325225952,-0.7203041731032693,-0.6006221848393565,-0.7409724050186169,-0.17017383348582016,0.36574449692309124,0.14545454545454545,0.280954397854017,-0.15041442509052702,-0.32142857142857145,0.46586637565175254,-0.3137534997652014,-1.5384615384615385,0.8580945112758939,0.5805013287854311,0.9417777945549092,0.7440507640885966,0.28408087826024103,-0.23780018070714265,-1.4,1.34375,0.036638250758980646,-0.9974142913117963,0.9386125803105172,0.8263027355296089,0.7755102040816326,-1,0,0,-0.4444444444444444,0.5161290322580645,1.2893212658994033,0.5022631023886074,-0.1431860724188782
10,2025-10-25 21:19:12.824214378,device_005,-0.3056283143757629,0.7519926964895743,-0.45938137588374484,-0.5566266342850776,0.7715672816396018,0.120273658373932,0.09728602247062376,0,0.18924875299415278,-0.18924875299415284,1.217755159419203,2.565549398293167,0.07547169811320754,0.3076923076923077,-0.5996244705465896,0.2631578947368421,-0.21254201878113735,-0.0981780970196335,-0.21951219512195122,-0.3684210526315789,0.5,0.0,1.5,2,-0.23405705681514027,-0.2194684897690395,0.4932548016711775,-0.9872283773721146,-0.8934707903780069,1.0,-1.0,2,0.16185904635800022,-0.9568828571319337,0.29382357684244476,0.48148148148148145,0.8537549407114624,0.09977138281697978,0.3465346534653465,1.3073516720994325,0.5,0.0,0.5,1,0.6502635120097167,0.11827678928567317,0.6261874157078066,0.3766418064690726,0.12828503792435048,0.4464926359617603,0.3727230446774848,0.035464455132350976,-0.12680904960362438,0.7817399464498582,0.3576562790151856,1.310001996312995,0.11212180810553957,0.07385249004592495,0.6145283878994077,0.15107730023614976,-0.12381731952253269,-0.3811214510778596,-0.07797607880140767,-0.21737303203371097,-0.2553703492521696,-0.40485527407086386,-0.49630895164454897,-0.4988217325225952,-0.8297982771674525,-0.6205232634028991,-0.7409724050186169,-0.4483074107959746,0.7826455180764845,0.14545454545454545,-0.07623888182973335,0.23124899715743413,-0.32142857142857145,-0.14769006911604207,0.35588889682839026,-1.5384615384615385,-0.5698338068543775,0.11528051868776015,-0.38548659315856776,-0.20651261722673492,-0.222874795778079,-0.3083556676941182,1.16,1.09375,-0.21793924080873975,-0.18548740179436382,0.9081644699991496,-0.004973536035296596,0.7755102040816326,-1,0,0,-0.37606837606837606,-0.5806451612903226,0.7956487184928286,1.3040697989190808,-0.3510072906571723
